color_mean_R,color_std_R,color_skew_R,color_mean_G,color_std_G,color_skew_G,color_mean_B,color_std_B,color_skew_B,color_hist_R_0,color_hist_R_1,color_hist_R_2,color_hist_R_3,color_hist_R_4,color_hist_R_5,color_hist_R_6,color_hist_R_7,color_hist_R_8,color_hist_R_9,color_hist_R_10,color_hist_R_11,color_hist_R_12,color_hist_R_13,color_hist_R_14,color_hist_R_15,color_hist_R_16,color_hist_R_17,color_hist_R_18,color_hist_R_19,color_hist_R_20,color_hist_R_21,color_hist_R_22,color_hist_R_23,color_hist_R_24,color_hist_R_25,color_hist_R_26,color_hist_R_27,color_hist_R_28,color_hist_R_29,color_hist_R_30,color_hist_R_31,color_hist_G_0,color_hist_G_1,color_hist_G_2,color_hist_G_3,color_hist_G_4,color_hist_G_5,color_hist_G_6,color_hist_G_7,color_hist_G_8,color_hist_G_9,color_hist_G_10,color_hist_G_11,color_hist_G_12,color_hist_G_13,color_hist_G_14,color_hist_G_15,color_hist_G_16,color_hist_G_17,color_hist_G_18,color_hist_G_19,color_hist_G_20,color_hist_G_21,color_hist_G_22,color_hist_G_23,color_hist_G_24,color_hist_G_25,color_hist_G_26,color_hist_G_27,color_hist_G_28,color_hist_G_29,color_hist_G_30,color_hist_G_31,color_hist_B_0,color_hist_B_1,color_hist_B_2,color_hist_B_3,color_hist_B_4,color_hist_B_5,color_hist_B_6,color_hist_B_7,color_hist_B_8,color_hist_B_9,color_hist_B_10,color_hist_B_11,color_hist_B_12,color_hist_B_13,color_hist_B_14,color_hist_B_15,color_hist_B_16,color_hist_B_17,color_hist_B_18,color_hist_B_19,color_hist_B_20,color_hist_B_21,color_hist_B_22,color_hist_B_23,color_hist_B_24,color_hist_B_25,color_hist_B_26,color_hist_B_27,color_hist_B_28,color_hist_B_29,color_hist_B_30,color_hist_B_31,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,lbp_18,lbp_19,lbp_20,lbp_21,lbp_22,lbp_23,lbp_24,lbp_25,haralick_contrast,haralick_dissimilarity,haralick_homogeneity,haralick_energy,haralick_correlation,shape_area,shape_perimeter,shape_circularity,shape_asymmetry,shape_border_irregularity,image_name
0.44340178,0.29810387,-0.6555805,0.400653,0.27602667,-0.53959817,0.35344264,0.2504244,-0.42523706,28471.0,0.0,2.0,2.0,0.0,2.0,8.0,26.0,53.0,146.0,224.0,268.0,340.0,482.0,623.0,929.0,1540.0,3098.0,5291.0,8322.0,10974.0,12101.0,10054.0,4677.0,1656.0,604.0,106.0,0.0,1.0,0.0,0.0,0.0,28491.0,30.0,51.0,105.0,162.0,211.0,271.0,303.0,361.0,468.0,610.0,648.0,834.0,1080.0,1731.0,3020.0,4701.0,6240.0,8486.0,9947.0,9903.0,7020.0,3483.0,1249.0,415.0,147.0,33.0,0.0,0.0,0.0,0.0,0.0,28897.0,215.0,295.0,333.0,375.0,469.0,542.0,587.0,703.0,725.0,835.0,1218.0,1932.0,3012.0,4552.0,6286.0,7788.0,8999.0,8697.0,6828.0,4057.0,1639.0,647.0,272.0,84.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3554,1896,1295,1051,921,883,800,837,859,944,1012,1059,1038,2194,964,2047,729,1954,697,807,882,1068,1355,1630,28401,31123,785.5684067796611,12.555548022598868,0.35254362678226536,0.2892127308792608,0.9210507934013595,61113.5,940.2468198537827,0.868686903997169,0.999247114449103,0.9950421700478687,ISIC_0012576.jpg
0.52480114,0.3781752,-0.3728219,0.37593836,0.29792476,0.00072999013,0.33253017,0.28078547,0.25409952,28471.0,0.0,0.0,1.0,15.0,59.0,180.0,239.0,333.0,492.0,607.0,671.0,850.0,932.0,1094.0,1215.0,1387.0,1622.0,1853.0,2097.0,2320.0,2575.0,2816.0,3259.0,3569.0,4086.0,4596.0,4835.0,4855.0,4911.0,4518.0,2949.0,28688.0,356.0,642.0,799.0,951.0,1059.0,1158.0,1231.0,1530.0,1699.0,1909.0,2024.0,2267.0,2440.0,2605.0,2784.0,2898.0,3125.0,3440.0,3629.0,3758.0,3545.0,3545.0,3664.0,3411.0,2923.0,2170.0,996.0,359.0,149.0,112.0,106.0,29085.0,549.0,1039.0,1447.0,1630.0,1780.0,1969.0,2099.0,2317.0,2379.0,2497.0,2488.0,2534.0,2786.0,2848.0,2999.0,2858.0,2921.0,2803.0,2893.0,3004.0,2915.0,2715.0,2693.0,2166.0,1714.0,1147.0,799.0,396.0,165.0,122.0,189.0,2907,1276,974,994,1053,1122,1324,1454,1723,1897,2063,2056,1991,2934,1576,2563,1203,2331,988,940,917,987,1079,1311,27265,25072,2113.5559887005656,25.410271186440685,0.31543861395456146,0.27556411476525106,0.8372288086111167,56194.5,1943.8733588457108,0.18688211476327907,0.8453779695438501,0.9149590914641592,ISIC_0021816.jpg
0.5076514,0.33779258,-0.73110867,0.33926395,0.22503485,-0.65893537,0.31320256,0.20904794,-0.59734356,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,226.0,1277.0,3962.0,7578.0,10790.0,12084.0,12177.0,9030.0,3664.0,591.0,117.0,10.0,1.0,1.0,28471.0,0.0,0.0,5.0,7.0,13.0,16.0,49.0,120.0,212.0,404.0,924.0,2604.0,5628.0,10726.0,13952.0,12621.0,9059.0,4067.0,971.0,142.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28471.0,1.0,4.0,7.0,13.0,42.0,76.0,126.0,225.0,475.0,1522.0,3865.0,7881.0,11674.0,11697.0,10037.0,7447.0,4417.0,1580.0,350.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3301,1801,1447,1119,995,990,941,883,909,963,1053,1090,1095,2259,1118,2212,992,2172,900,980,1017,1220,1412,1553,28456,29122,581.9282259887005,9.970079096045199,0.36545390118726273,0.2894348574226065,0.9304518063948715,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0021037.jpg
0.5056744,0.35709286,-0.48268512,0.42620313,0.3214564,-0.2972543,0.4057975,0.31325302,-0.22684139,28486.0,19.0,29.0,39.0,50.0,93.0,190.0,294.0,452.0,622.0,680.0,729.0,787.0,803.0,759.0,751.0,782.0,790.0,963.0,1222.0,1869.0,2855.0,4367.0,6484.0,8067.0,8575.0,7434.0,5511.0,3422.0,1823.0,697.0,269.0,29096.0,488.0,648.0,755.0,822.0,837.0,811.0,698.0,681.0,592.0,571.0,579.0,527.0,493.0,581.0,838.0,1233.0,1880.0,2971.0,4465.0,6406.0,7887.0,8129.0,7002.0,4805.0,3010.0,1520.0,598.0,280.0,201.0,241.0,274.0,29658.0,755.0,1082.0,1107.0,988.0,915.0,752.0,653.0,555.0,500.0,378.0,376.0,428.0,538.0,792.0,1249.0,2027.0,2925.0,4457.0,6039.0,7197.0,7491.0,6639.0,4822.0,3266.0,1871.0,856.0,461.0,236.0,198.0,289.0,364.0,3856,2280,1157,770,598,595,542,610,627,728,796,906,975,2089,704,1792,628,1766,502,559,649,747,1192,2146,28438,34348,1747.4946440677968,20.343819209039548,0.32397199281581673,0.27874046586528906,0.8748694155833873,60205.5,1246.7564862966537,0.48672399704721,0.9624643647660486,0.9805855287267397,ISIC_0015351.jpg
0.51664335,0.34975892,-0.66081643,0.45148554,0.31930467,-0.47444862,0.4374776,0.31676796,-0.39178228,28471.0,0.0,0.0,0.0,0.0,2.0,50.0,82.0,88.0,145.0,206.0,229.0,226.0,253.0,326.0,437.0,567.0,686.0,839.0,1202.0,1702.0,2515.0,4796.0,8430.0,12667.0,14132.0,8848.0,2838.0,258.0,5.0,0.0,0.0,28471.0,0.0,13.0,146.0,204.0,389.0,428.0,495.0,644.0,635.0,706.0,869.0,951.0,1133.0,1260.0,1215.0,1130.0,1237.0,1502.0,1974.0,3953.0,7543.0,11100.0,11506.0,8150.0,3466.0,802.0,78.0,0.0,0.0,0.0,0.0,28495.0,30.0,97.0,262.0,449.0,597.0,685.0,780.0,755.0,896.0,990.0,1099.0,1229.0,1181.0,1077.0,1154.0,1153.0,1176.0,1395.0,2386.0,4873.0,7879.0,10189.0,9959.0,6932.0,3205.0,929.0,148.0,0.0,0.0,0.0,0.0,3325,1957,1307,984,846,770,708,734,769,869,955,1189,1222,2381,959,2167,831,2020,767,802,841,992,1218,1765,28289,31333,1059.7430056497176,12.205039548022599,0.3599085262560677,0.2893065448068493,0.9222741283254283,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0022738.jpg
0.5933881,0.41595295,-0.5142835,0.4105635,0.35613978,0.18469751,0.37680864,0.36539632,0.3844939,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,43.0,146.0,281.0,362.0,547.0,724.0,884.0,1026.0,1095.0,1319.0,1267.0,1449.0,1591.0,1496.0,1664.0,1792.0,2011.0,2213.0,2586.0,3448.0,4908.0,8921.0,13376.0,30442.0,744.0,944.0,1096.0,1327.0,1472.0,1537.0,1513.0,1503.0,1620.0,1635.0,1639.0,1863.0,1980.0,1998.0,1904.0,1791.0,1570.0,1377.0,1273.0,1099.0,1031.0,1166.0,1475.0,1978.0,2769.0,3457.0,5158.0,6339.0,4845.0,1441.0,14.0,36297.0,1570.0,1569.0,1551.0,1588.0,1675.0,1762.0,1798.0,1906.0,1858.0,1713.0,1503.0,1241.0,1100.0,995.0,786.0,699.0,593.0,594.0,595.0,701.0,804.0,973.0,1322.0,1848.0,2595.0,3763.0,5047.0,5395.0,4111.0,1882.0,166.0,2401,1255,1166,981,985,978,1055,1182,1381,1774,2073,2421,2455,3525,1920,2779,1306,2308,1044,1030,1067,1161,1267,1226,27327,23933,1851.5512316384184,18.77690395480226,0.34992476178677934,0.28397209800720735,0.8925334919301672,46304.5,3153.5587735176086,0.05851014901140862,0.9318165990336563,0.7539239310951187,ISIC_0016714.jpg
0.54660016,0.3999143,-0.3667847,0.33994818,0.26911315,-0.15973943,0.29865345,0.24415006,-0.060047973,28471.0,0.0,0.0,18.0,71.0,158.0,334.0,480.0,625.0,869.0,1116.0,1103.0,1028.0,976.0,867.0,895.0,832.0,865.0,752.0,887.0,941.0,981.0,1173.0,1537.0,2201.0,3166.0,4409.0,5988.0,7032.0,7427.0,6543.0,4067.0,29823.0,1548.0,1551.0,1266.0,1079.0,996.0,937.0,820.0,883.0,846.0,904.0,1023.0,1127.0,1389.0,2006.0,3194.0,4637.0,6537.0,8168.0,8327.0,6690.0,3953.0,1679.0,436.0,72.0,39.0,16.0,11.0,7.0,11.0,3.0,5.0,32147.0,1786.0,1996.0,1413.0,1110.0,1032.0,939.0,921.0,872.0,1007.0,1082.0,1451.0,2216.0,3123.0,4424.0,6007.0,7297.0,7452.0,6451.0,4194.0,2043.0,717.0,154.0,50.0,28.0,18.0,14.0,6.0,10.0,8.0,8.0,10.0,3732,2033,1276,892,725,657,652,696,725,794,896,1039,1176,2332,1040,2114,837,1970,728,670,676,762,1093,1891,28143,32451,1328.0897853107347,17.71789830508475,0.33057366114093434,0.2890551534551217,0.8883977380811492,61107.5,940.2468198537827,0.8686016180714081,0.999270161900505,0.994968778748382,ISIC_0015590.jpg
0.48751357,0.33272374,-0.6128852,0.41830745,0.29862317,-0.45274228,0.4052469,0.29551405,-0.37581232,28471.0,0.0,0.0,0.0,0.0,11.0,49.0,105.0,170.0,270.0,368.0,442.0,564.0,629.0,605.0,655.0,715.0,924.0,1196.0,1883.0,3486.0,6071.0,9012.0,11305.0,11434.0,6832.0,4159.0,636.0,8.0,0.0,0.0,0.0,28483.0,75.0,219.0,381.0,527.0,621.0,704.0,767.0,666.0,640.0,674.0,655.0,699.0,776.0,852.0,1097.0,1211.0,2258.0,4124.0,6708.0,10057.0,11465.0,8795.0,5512.0,1909.0,124.0,1.0,0.0,0.0,0.0,0.0,0.0,28558.0,126.0,331.0,576.0,702.0,842.0,927.0,912.0,885.0,838.0,747.0,674.0,714.0,838.0,832.0,1096.0,2034.0,3286.0,4724.0,7071.0,9401.0,8972.0,7554.0,4824.0,2310.0,225.0,1.0,0.0,0.0,0.0,0.0,0.0,2911,1993,1110,723,652,574,633,682,764,862,980,1145,1135,2268,974,2058,774,1887,600,591,584,750,1046,1817,28120,34367,818.4446553672318,10.506372881355933,0.38923801081857384,0.28940762940595954,0.9323513449550136,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0021152.jpg
0.56982386,0.4096875,-0.4506568,0.28546605,0.21535736,-0.18132272,0.24571556,0.18812855,-0.06470836,28471.0,0.0,0.0,0.0,36.0,153.0,485.0,623.0,778.0,815.0,827.0,523.0,463.0,359.0,350.0,287.0,312.0,322.0,457.0,643.0,833.0,1107.0,1479.0,2065.0,2820.0,3755.0,4655.0,5535.0,6025.0,6207.0,5693.0,4269.0,29197.0,921.0,1322.0,1100.0,886.0,743.0,757.0,943.0,1504.0,2260.0,3239.0,4443.0,5677.0,6588.0,7648.0,6799.0,5963.0,4522.0,2920.0,1614.0,702.0,181.0,42.0,13.0,6.0,0.0,4.0,1.0,1.0,1.0,2.0,1.0,29289.0,1045.0,1720.0,1414.0,1141.0,1160.0,1641.0,2310.0,3245.0,4603.0,5845.0,6701.0,7415.0,6742.0,5607.0,4369.0,2943.0,1602.0,792.0,283.0,58.0,33.0,15.0,8.0,5.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,3741,1921,1317,1072,917,743,664,745,711,869,949,1163,1174,2349,1004,2029,744,1858,569,672,759,908,1270,1826,28281,31745,1031.2501468926555,17.742983050847457,0.3250759631105794,0.2890255271951313,0.888977694807572,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0015552.jpg
0.3730851,0.27223366,-0.19319817,0.20206209,0.16279523,0.34403762,0.16516337,0.13975519,0.6674811,28471.0,0.0,3.0,65.0,109.0,157.0,302.0,633.0,1034.0,1571.0,2155.0,2639.0,3308.0,3757.0,4428.0,4809.0,4962.0,4928.0,4642.0,4302.0,4016.0,3472.0,2974.0,2327.0,1726.0,1407.0,875.0,469.0,202.0,133.0,88.0,35.0,28812.0,844.0,1658.0,2510.0,3336.0,4462.0,5267.0,6247.0,5980.0,5800.0,5230.0,4915.0,4302.0,3360.0,2330.0,1737.0,1294.0,756.0,525.0,312.0,120.0,99.0,62.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29536.0,1457.0,3208.0,4720.0,5798.0,6864.0,7127.0,6386.0,5685.0,5064.0,4169.0,3082.0,2067.0,1489.0,1029.0,694.0,494.0,318.0,311.0,254.0,148.0,61.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2965,1483,1333,969,816,873,866,1021,1019,1197,1416,1612,1763,2958,1656,2671,1426,2402,1133,1044,962,1064,1194,1330,27131,27696,852.1681807909606,16.71023728813559,0.322404035714226,0.2722585865944373,0.8195129865748865,60871.0,950.8326053619385,0.8460814409328666,0.9887240233757719,0.9914812522396326,ISIC_0018248.jpg
0.50597394,0.3603819,-0.41243964,0.355388,0.2783335,-0.05725688,0.35228494,0.29064474,0.039134193,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,144.0,396.0,762.0,1013.0,1317.0,1319.0,1464.0,1467.0,1588.0,1509.0,1534.0,1592.0,2056.0,2877.0,3659.0,4200.0,4641.0,5381.0,6245.0,6723.0,5662.0,3685.0,1768.0,441.0,28475.0,60.0,336.0,883.0,1452.0,1943.0,2093.0,2067.0,1897.0,1736.0,1368.0,1333.0,1385.0,1541.0,2259.0,3057.0,3762.0,4029.0,4359.0,4629.0,5091.0,5288.0,4532.0,3496.0,1992.0,761.0,170.0,6.0,0.0,0.0,0.0,0.0,28596.0,334.0,1139.0,2116.0,2583.0,2585.0,2211.0,1646.0,1239.0,1063.0,922.0,854.0,905.0,1015.0,1256.0,2129.0,3029.0,3794.0,4275.0,4485.0,5017.0,5238.0,4771.0,3843.0,2781.0,1579.0,508.0,87.0,0.0,0.0,0.0,0.0,3176,1636,1366,1008,898,830,847,914,977,1077,1252,1362,1292,2487,1158,2242,1003,2094,869,806,850,1040,1287,1534,27918,30077,778.9235932203388,12.822305084745764,0.34329602702591794,0.2890430034292514,0.933681814167247,61127.0,929.1757520437241,0.8897074154184066,0.9995537722482422,0.9952619753166824,ISIC_0018472.jpg
0.5011412,0.35626572,-0.4191548,0.3208483,0.24315494,-0.11368024,0.27335283,0.21448074,0.009815292,28471.0,0.0,0.0,0.0,18.0,76.0,157.0,192.0,289.0,422.0,592.0,743.0,918.0,1110.0,1126.0,1214.0,1234.0,1420.0,1779.0,2365.0,3108.0,3725.0,4398.0,5146.0,5342.0,5686.0,5529.0,4960.0,4076.0,2991.0,1713.0,779.0,28531.0,195.0,424.0,661.0,1074.0,1510.0,1726.0,1730.0,1745.0,1821.0,2171.0,2925.0,3540.0,4025.0,4514.0,4858.0,5183.0,5417.0,5254.0,4513.0,3547.0,2500.0,1372.0,548.0,184.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,28676.0,455.0,1228.0,1985.0,2313.0,2299.0,1943.0,1680.0,1847.0,2486.0,3333.0,4084.0,4978.0,5271.0,5677.0,5525.0,5155.0,4294.0,3098.0,2060.0,1060.0,372.0,146.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4097,2144,1570,1035,796,624,580,552,572,600,640,737,723,1892,618,1754,530,1666,487,569,630,989,1571,2014,28706,33904,713.9905988700564,14.70497175141243,0.33069702945672863,0.2890133029213997,0.9250756748440653,61067.5,955.0163717269897,0.8413919869966765,0.9958739608708476,0.9946575889112395,ISIC_0017755.jpg
0.44372946,0.29954773,-0.62787217,0.39135683,0.27131423,-0.4988539,0.38912913,0.27649966,-0.43682355,28472.0,1.0,3.0,3.0,1.0,0.0,2.0,9.0,30.0,92.0,167.0,254.0,367.0,451.0,822.0,1340.0,2225.0,3693.0,5807.0,8370.0,9408.0,9656.0,8369.0,5681.0,3127.0,1302.0,258.0,69.0,18.0,2.0,0.0,1.0,28472.0,4.0,40.0,88.0,175.0,256.0,345.0,418.0,561.0,688.0,716.0,737.0,847.0,1295.0,2196.0,3837.0,6104.0,8044.0,8353.0,8077.0,7424.0,5761.0,3296.0,1649.0,511.0,91.0,15.0,0.0,0.0,0.0,0.0,0.0,28530.0,134.0,269.0,370.0,445.0,594.0,664.0,696.0,595.0,533.0,503.0,486.0,726.0,1078.0,1735.0,3156.0,5199.0,7411.0,8350.0,8026.0,7705.0,6022.0,3891.0,1945.0,767.0,147.0,22.0,1.0,0.0,0.0,0.0,0.0,3947,2267,1308,969,833,674,628,588,579,571,606,581,605,1702,568,1684,509,1692,547,631,705,956,1280,2049,28615,34906,739.960700564972,12.610734463276838,0.34546857816661364,0.28913830800190105,0.9258782667349803,61118.5,937.7615386247635,0.8733688897066982,0.9985551924254785,0.9951397821450088,ISIC_0036174.jpg
0.53687775,0.37189436,-0.53912884,0.3500778,0.2659948,-0.12208109,0.30999327,0.25058585,0.0829997,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,58.0,162.0,347.0,518.0,607.0,731.0,782.0,928.0,1104.0,1385.0,1642.0,2040.0,2617.0,3438.0,4642.0,5646.0,6409.0,6511.0,6614.0,5995.0,4679.0,3001.0,1167.0,28531.0,206.0,410.0,684.0,929.0,1053.0,1132.0,1226.0,1521.0,1721.0,1847.0,2201.0,2727.0,3131.0,3689.0,3997.0,4488.0,4621.0,4923.0,4778.0,4627.0,4037.0,3028.0,2188.0,1415.0,666.0,217.0,7.0,0.0,0.0,0.0,0.0,28972.0,599.0,1235.0,1435.0,1579.0,1686.0,1843.0,1813.0,2071.0,2512.0,2653.0,2908.0,3131.0,3024.0,3355.0,3702.0,3910.0,4204.0,4104.0,4206.0,3822.0,3075.0,2199.0,1230.0,540.0,178.0,14.0,0.0,0.0,0.0,0.0,0.0,3438,1910,1353,942,658,617,610,690,684,771,885,1007,1045,2193,992,2044,743,1934,622,626,701,989,1328,1759,27969,33490,1034.019683615819,16.76212429378531,0.3278436484847605,0.2890054836077752,0.9061203785629167,61117.5,932.5899657011032,0.8830676364645731,0.9987245763865271,0.9951072975349247,ISIC_0020893.jpg
